주소,병원구분,병원구분2,응급의료기관코드,코드명,응급실운영여부,위도,경도
"서울특별시 광진구 구의로 23, 3층 (구의동)",N,치과의원,G099,응급의료기관 이외,2,37.54007770156136,127.08940216682662
"서울특별시 양천구 목동남로4길 2, 2층 201호 (신정동, 세양청마루상가)",G,한의원,G099,응급의료기관 이외,2,37.5082861466,126.864535361
"서울특별시 구로구 가마산로 271, 202호 (구로동)",G,한의원,G099,응급의료기관 이외,2,37.4963996027511,126.890291049446
"서울특별시 노원구 섬밭로 156, 204호 (공릉동, 라이프2단지상가)",G,한의원,G099,응급의료기관 이외,2,37.6307823033,127.0680042168
"서울특별시 은평구 갈현로 300, 2층 203호 (갈현동, (유)갈현상가)",G,한의원,G099,응급의료기관 이외,2,37.6236089884632,126.917419430143
"서울특별시 서초구 서초중앙로24길 19, 6층 (서초동, 나라빌딩)",G,한의원,G099,응급의료기관 이외,2,37.495042310750414,127.01568223187499
"서울특별시 강남구 도산대로 108 (논현동, 렉스타워 7.8층)",C,의원,G099,응급의료기관 이외,2,37.51619354533293,127.02065462602883
"서울특별시 구로구 남부순환로105길 42, 가리봉의원 (가리봉동)",C,의원,G099,응급의료기관 이외,2,37.4795600331,126.8903781947
"서울특별시 강남구 테헤란로 105, 13층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.498636725,127.0285297307
"서울특별시 송파구 오금로 176, 지인빌딩 3층 (송파동)",C,의원,G099,응급의료기관 이외,2,37.5090554495244,127.113838998649
"서울특별시 송파구 양재대로 1158, 3층 (오금동, 에스아이팰리스 송파 올림픽공원)",N,치과의원,G099,응급의료기관 이외,2,37.5106573078104,127.127876709334
"서울특별시 금천구 가산디지털2로 70, 대륭테크노타운19차 1층 110호 (가산동)",G,한의원,G099,응급의료기관 이외,2,37.474706676466,126.882341560662
"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 208,218,219호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.480791004100006,126.8812546667
"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 118호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.48079100412151,126.88125466673866
"서울특별시 금천구 벚꽃로 286, 삼성리더스타워 210,211호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.48039380369999,126.88412249699999
"서울특별시 금천구 가산디지털1로 219, 벽산디지털밸리6차 2층 214호 (가산동)",N,치과의원,G099,응급의료기관 이외,2,37.4844978892408,126.878992112173
"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 2층 209,211호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.4814401689835,126.883871693415
"서울특별시 금천구 가산디지털1로 186, 제이플라츠 516호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.4819130872905,126.881581110867
"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 1층 110호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.4809144574828,126.88208510343205
"서울특별시 금천구 가산디지털1로 186, 제이플라츠 2,3층 (가산동)",C,의원,G099,응급의료기관 이외,2,37.4819121882,126.8815830343
"서울특별시 금천구 가산디지털1로 186, 제이플라츠 403호 (가산동)",C,의원,G099,응급의료기관 이외,2,37.48191218821725,126.88158303434446
"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 101호 (가산동)",G,한의원,G099,응급의료기관 이외,2,37.48079195349951,126.882116955111
"서울특별시 강남구 봉은사로 327, 4층 (논현동, 궁도빌딩)",C,의원,G099,응급의료기관 이외,2,37.5101869626133,127.04265415229605
"서울특별시 강남구 논현로167길 9, 3층(신사동, 낙산프라자)",C,의원,G099,응급의료기관 이외,2,37.5244201263853,127.02742638177415
"서울특별시 서초구 방배로 225, 3,6,지하1층 (방배동, 남전빌딩)",C,의원,G099,응급의료기관 이외,2,37.49316521110653,126.98978215308278
"서울특별시 서초구 방배로 225, 5층 (방배동, 남전빌딩)",C,의원,G099,응급의료기관 이외,2,37.4931652111,126.9897821531
"서울특별시 서초구 방배로 175, 4층 (방배동, 동성빌딩)",C,의원,G099,응급의료기관 이외,2,37.489164929299996,126.9923064937
"서울특별시 서초구 방배로 225, 성은빌딩 4층 (방배동)",C,의원,G099,응급의료기관 이외,2,37.4931652111,126.9897821531
"서울특별시 서초구 방배로 225, 7층 (방배동, 성은빌딩)",C,의원,G099,응급의료기관 이외,2,37.4931652111,126.9897821531
"서울특별시 서초구 방배로 225, 2층 (방배동, 남전빌딩)",C,의원,G099,응급의료기관 이외,2,37.4931652111,126.98978215309998
"서울특별시 서초구 방배로 177, 4~6층 (방배동)",M,치과병원,G099,응급의료기관 이외,2,37.4892982772,126.9922883883
"서울특별시 송파구 오금로35길 17, 207-1호 (오금동, 현대아파트상가)",N,치과의원,G099,응급의료기관 이외,2,37.50528287809282,127.12619031568923
"서울특별시 관악구 남부순환로 1539, 2층 (신림동)",G,한의원,G099,응급의료기관 이외,2,37.48341236370815,126.92160552483587
"서울특별시 강서구 화곡로68길 3, 5층 501~504호 (등촌동)",C,의원,G099,응급의료기관 이외,2,37.5595836717982,126.854737852729
"서울특별시 강서구 화곡로68길 3, 401,404~6호 (등촌동)",C,의원,G099,응급의료기관 이외,2,37.5595836717982,126.854737852729
서울특별시 강서구 양천로57길 37 (가양동),N,치과의원,G099,응급의료기관 이외,2,37.56421218146327,126.85261454728453
"서울특별시 강서구 양천로 476, 금부빌딩 4층 (등촌동)",C,의원,G099,응급의료기관 이외,2,37.56160107912139,126.85327003259887
서울특별시 관악구 남부순환로 1838 (봉천동),C,의원,G099,응급의료기관 이외,2,37.480430844717795,126.95396191935794
"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 A동 207.208호 (문정동)",G,한의원,G099,응급의료기관 이외,2,37.486862053599985,127.12046907929998
"서울특별시 강남구 선릉로 654, 예인빌딩 401호 (삼성동)",G,한의원,G099,응급의료기관 이외,2,37.515074112226436,127.04236736597638
"서울특별시 성동구 독서당로 302, 3층 01호 (금호동4가)",C,의원,G099,응급의료기관 이외,2,37.5476110768479,127.02273086562
"서울특별시 강서구 공항대로 168, 405~407호 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5592736391913,126.826136981493
"서울특별시 강남구 테헤란로 520, 삼안빌딩 4층 (대치동)",N,치과의원,G099,응급의료기관 이외,2,37.5078269000485,127.061059386179
"서울특별시 강남구 학동로 342, 에스케이 허브블루 303~304호 (논현동)",G,한의원,G099,응급의료기관 이외,2,37.51675051104845,127.04085709882409
"서울특별시 강동구 동남로75길 27, 고덕역갑을명가시티 오피스텔 2층 2-5,2-6호 (명일동)",G,한의원,G099,응급의료기관 이외,2,37.553957745864295,127.15463695091441
"서울특별시 동대문구 답십리로30길 51, 1층 (답십리동)",G,한의원,G099,응급의료기관 이외,2,37.5730424428542,127.04753040599131
서울특별시 서초구 헌릉로 12,N,치과의원,G099,응급의료기관 이외,2,37.46423784571819,127.04260750275598
"서울특별시 영등포구 신길로 34, 2층 (신길동)",N,치과의원,G099,응급의료기관 이외,2,37.4956496143157,126.90873293314232
"서울특별시 구로구 경인로 661 (신도림동, 신도림1차푸르지오 101동 1302호)",N,치과의원,G099,응급의료기관 이외,2,37.50904858439999,126.8869872307
"서울특별시 강남구 논현로 830, 1층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.52261785890161,127.02853433476493
"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 11층 (신천동)",N,치과의원,G099,응급의료기관 이외,2,37.5137519612953,127.104446890835
"서울특별시 송파구 올림픽로 240 (잠실동, 롯데월드)",N,치과의원,G099,응급의료기관 이외,2,37.5113107836,127.0981403954
"서울특별시 송파구 올림픽로 240 (잠실동, 롯데월드)",N,치과의원,G099,응급의료기관 이외,2,37.511617658471614,127.09625485701558
서울특별시 은평구 진흥로 150 (녹번동),N,치과의원,G099,응급의료기관 이외,2,37.6086720962414,126.92666588975914
"서울특별시 서대문구 수색로 18, 2~5층 (남가좌동, 영보웨딩부페)",B,병원,G099,응급의료기관 이외,2,37.56894285509578,126.91661241749197
"서울특별시 동작구 상도로 247, 3층 (상도동)",C,의원,G099,응급의료기관 이외,2,37.5050659018089,126.946257427011
"서울특별시 서대문구 가재울미래로 2, 202동 101호 (남가좌동, DMC파크뷰자이)",G,한의원,G099,응급의료기관 이외,2,37.57442431124009,126.91666150510831
"서울특별시 서대문구 가재울미래로 2, 별동상가동 3층 304-1,2/305-1,2호 (남가좌동, DMC파크뷰자이)",C,의원,G099,응급의료기관 이외,2,37.5743677165,126.9178561185
서울특별시 서대문구 증가로 133 (남가좌동),N,치과의원,G099,응급의료기관 이외,2,37.57729015368731,126.92262118168754
"서울특별시 서대문구 통일로 433, 5층 (홍제동, 조이빌딩)",G,한의원,G099,응급의료기관 이외,2,37.58759209058577,126.94508732730455
서울특별시 도봉구 해등로 218 (쌍문동),C,의원,G099,응급의료기관 이외,2,37.6581548963,127.0325209122
서울특별시 영등포구 당산로 222 (당산동5가),C,의원,G099,응급의료기관 이외,2,37.53328831645438,126.90229875929774
서울특별시 동작구 보라매로 113 (대방동),C,의원,G099,응급의료기관 이외,2,37.499462031041055,126.92790138794788
"서울특별시 강서구 양천로 461, 5층 (가양동)",C,의원,G099,응급의료기관 이외,2,37.563044974164505,126.85222590107874
"서울특별시 마포구 월드컵로 112, 2층 (성산동, 효성빌딩)",G,한의원,G099,응급의료기관 이외,2,37.55853190536888,126.90819907196078
서울특별시 광진구 뚝섬로 558,C,의원,G099,응급의료기관 이외,2,37.534127173185226,127.07181788614632
"서울특별시 강서구 화곡로 142 (화곡동, 메가박스)",N,치과의원,G099,응급의료기관 이외,2,37.54056567906248,126.83758330958342
"서울특별시 서초구 사평대로57길 54 , 3층(반포동)",N,치과의원,G099,응급의료기관 이외,2,37.506610102899366,127.02261991824734
"서울특별시 은평구 은평로 121, 11층 (응암동)",N,치과의원,G099,응급의료기관 이외,2,37.6004446486,126.9210933403
서울특별시 송파구 백제고분로48길 27,N,치과의원,G099,응급의료기관 이외,2,37.510933314748776,127.11612430644777
"서울특별시 영등포구 신길로 42, 3층 (신길동)",C,의원,G099,응급의료기관 이외,2,37.496471244,126.908618849
"서울특별시 영등포구 63로 10, 여의도성모병원 (여의도동)",A,종합병원,G006,지역응급의료센터,1,37.51827233800711,126.93673129599131
서울특별시 은평구 통일로 1021 (진관동),A,종합병원,G006,지역응급의료센터,1,37.633608409726854,126.91615048739686
서울특별시 도봉구 도봉로 553 (쌍문동),C,의원,G099,응급의료기관 이외,2,37.65465028809161,127.0378501327046
"서울특별시 영등포구 여의대방로 375, 601,2호 (여의도동, 아일렉스타워)",C,의원,G099,응급의료기관 이외,2,37.518899700152346,126.93077622854648
"서울특별시 은평구 응암로 308, 1층, 2층 (응암동, CM빌딩)",C,의원,G099,응급의료기관 이외,2,37.598710983763176,126.9214080420247
"서울특별시 중랑구 면목로 357, 3,4층 (면목동, 삼일빌딩)",C,의원,G099,응급의료기관 이외,2,37.583993215366185,127.08813681807895
"서울특별시 강남구 언주로 601, 파크랜드빌딩 3층 (논현동)",C,의원,G099,응급의료기관 이외,2,37.50886234299998,127.03778092210001
서울특별시 강서구 양천로 719 (염창동),G,한의원,G099,응급의료기관 이외,2,37.54961137008601,126.8759309561438
서울특별시 도봉구 도당로 51(방학동),E,한방병원,G099,응급의료기관 이외,2,37.66284359791557,127.03452937705984
"서울특별시 서초구 방배로37길 7, 3층 (방배동)",G,한의원,G099,응급의료기관 이외,2,37.49358323515157,126.98929359077235
서울특별시 강동구 상암로 197 (명일동),N,치과의원,G099,응급의료기관 이외,2,37.54668377688544,127.14449268851814
"서울특별시 강북구 도봉로 296, 2층 (번동, 양덕빌딩)",G,한의원,G099,응급의료기관 이외,2,37.63491163626956,127.02361495314277
"서울특별시 노원구 한글비석로22길 28, 3층 (중계동)",N,치과의원,G099,응급의료기관 이외,2,37.6606878916,127.0737706654
"서울특별시 강서구 마곡중앙5로 22, 웰튼메디플렉스 5층 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5672498211268,126.825303015866
"서울특별시 중랑구 면목로 362, 에이동 2층 201호 (면목동)",G,한의원,G099,응급의료기관 이외,2,37.5842631876081,127.08857188939152
"서울특별시 구로구 개봉로 49, 3층 (개봉동)",G,한의원,G099,응급의료기관 이외,2,37.49011154921181,126.85581169026814
"서울특별시 송파구 올림픽로35길 94, 311호 (신천동, 장미3차맨션)",G,한의원,G099,응급의료기관 이외,2,37.52005189841524,127.1037992393506
서울특별시 관악구 신림로 269 (신림동),G,한의원,G099,응급의료기관 이외,2,37.4787405057786,126.9315504254848
"서울특별시 구로구 구일로8길 56, 구일프라자 (구로동)",G,한의원,G099,응급의료기관 이외,2,37.49564300327747,126.87409335737763
"서울특별시 강남구 광평로46길 4, 1층일부, 2층 (수서동)",G,한의원,G099,응급의료기관 이외,2,37.4858656853,127.0989664195
"서울특별시 서초구 서초중앙로 125, 로이어즈타워 205호호 (서초동)",G,한의원,G099,응급의료기관 이외,2,37.4930094671548,127.013418755214
"서울특별시 동대문구 한천로 43, 201호 (답십리동)",N,치과의원,G099,응급의료기관 이외,2,37.5659476957408,127.061125017783
